waktu,beras,telur,gula,daging,cabai
2020-05-20,11200.0,18100.0,15500.0,33000.0,19400.0
2020-05-21,11200.0,18100.0,15500.0,33000.0,19400.0
2020-05-22,11200.0,23000.0,15400.0,37250.0,25000.0
2020-05-23,11200.0,23000.0,15400.0,37250.0,25000.0
2020-05-24,11200.0,23000.0,15400.0,37250.0,25000.0
2020-05-25,11200.0,23100.0,15400.0,38000.0,25250.0
2020-05-26,11200.0,23000.0,15400.0,38000.0,25000.0
2020-05-27,11200.0,23000.0,15400.0,34500.0,19150.0
2020-05-28,11200.0,23000.0,15400.0,34500.0,19150.0
2020-05-29,11200.0,20250.0,15000.0,33300.0,16000.0
2020-05-30,11200.0,20250.0,15000.0,33300.0,16000.0
2020-05-31,11200.0,20250.0,15000.0,33300.0,16000.0
2020-06-01,11200.0,20250.0,15250.0,35000.0,15500.0
2020-06-02,11200.0,20250.0,15250.0,35000.0,15500.0
2020-06-03,11200.0,20250.0,15250.0,36000.0,17000.0
2020-06-04,11200.0,21600.0,14400.0,35500.0,16400.0
2020-06-05,11200.0,21600.0,14400.0,36500.0,16500.0
2020-06-06,11200.0,21600.0,14400.0,36500.0,16500.0
2020-06-07,11200.0,21600.0,14400.0,36500.0,16500.0
2020-06-08,11200.0,21600.0,14400.0,37000.0,16750.0
2020-06-09,11200.0,21600.0,14400.0,38000.0,16500.0
2020-06-10,11200.0,21600.0,14400.0,36000.0,16250.0
2020-06-11,11200.0,21600.0,14250.0,37000.0,16900.0
2020-06-12,11200.0,21950.0,14250.0,37500.0,16900.0
2020-06-13,11200.0,21950.0,14250.0,37500.0,16900.0
2020-06-14,11200.0,21950.0,14250.0,37500.0,16900.0
2020-06-15,11200.0,23850.0,13250.0,36000.0,17000.0
2020-06-16,11200.0,24250.0,13250.0,36000.0,16750.0
2020-06-17,11200.0,25000.0,13250.0,35000.0,17000.0
2020-06-18,11200.0,24950.0,12900.0,32000.0,16650.0
2020-06-19,11200.0,24950.0,13000.0,32000.0,17150.0
2020-06-20,11200.0,24950.0,13000.0,32000.0,17150.0
2020-06-21,11200.0,24950.0,13000.0,32000.0,17150.0
2020-06-22,11200.0,24950.0,13000.0,31250.0,17150.0
2020-06-23,11200.0,24950.0,12900.0,34000.0,16500.0
2020-06-24,11200.0,24950.0,12900.0,35000.0,16400.0
2020-06-25,11200.0,24200.0,12650.0,35000.0,16000.0
2020-06-26,11200.0,24200.0,12750.0,37500.0,16000.0
2020-06-27,11200.0,24200.0,12750.0,37500.0,16000.0
2020-06-28,11200.0,24200.0,12750.0,37500.0,16000.0
2020-06-29,11200.0,24200.0,12900.0,37500.0,16750.0
2020-06-30,11200.0,22750.0,12750.0,40000.0,17400.0
2020-07-01,11200.0,25000.0,12750.0,41000.0,17500.0
2020-07-02,11200.0,23950.0,11900.0,35000.0,19000.0
2020-07-03,11200.0,23950.0,12400.0,35000.0,18650.0
2020-07-04,11200.0,23950.0,12400.0,35000.0,18650.0
2020-07-05,11200.0,23950.0,12400.0,35000.0,18650.0
2020-07-06,11200.0,23150.0,12400.0,33750.0,18750.0
2020-07-07,11200.0,23150.0,12150.0,33750.0,19150.0
2020-07-08,11200.0,23150.0,11900.0,32500.0,19400.0
2020-07-09,11200.0,24700.0,11900.0,32000.0,18900.0
2020-07-10,11200.0,25000.0,11900.0,32000.0,19400.0
2020-07-11,11200.0,25000.0,11900.0,32000.0,19400.0
2020-07-12,11200.0,25000.0,11900.0,32000.0,19400.0
2020-07-13,11100.0,24750.0,12000.0,32000.0,19750.0
2020-07-14,11100.0,24750.0,12000.0,32000.0,19900.0
2020-07-15,11100.0,24750.0,12000.0,32000.0,20150.0
2020-07-16,11100.0,24700.0,12150.0,30000.0,19650.0
2020-07-17,11100.0,24700.0,12150.0,28500.0,19900.0
2020-07-18,11100.0,24700.0,12150.0,28500.0,19900.0
2020-07-19,11100.0,24700.0,12150.0,28500.0,19900.0
2020-07-20,11100.0,24700.0,12150.0,29000.0,20150.0
2020-07-21,11100.0,24700.0,12150.0,28500.0,19000.0
2020-07-22,11100.0,24700.0,12150.0,28500.0,19150.0
2020-07-23,11100.0,23850.0,12150.0,25250.0,17400.0
2020-07-24,11100.0,23100.0,12150.0,25000.0,17650.0
2020-07-25,11100.0,23100.0,12150.0,25000.0,17650.0
2020-07-26,11100.0,23100.0,12150.0,25000.0,17650.0
2020-07-27,11150.0,23100.0,12150.0,26000.0,18000.0
2020-07-28,11150.0,23100.0,12150.0,29500.0,18400.0
2020-07-29,11150.0,23100.0,12150.0,29500.0,18400.0
2020-07-30,11150.0,24000.0,12150.0,30000.0,19650.0
2020-07-31,11150.0,23000.0,12150.0,30000.0,19750.0
2020-08-01,11150.0,23000.0,12150.0,30000.0,19750.0
2020-08-02,11150.0,23000.0,12150.0,30000.0,19750.0
2020-08-03,11150.0,23000.0,12150.0,30500.0,19150.0
2020-08-04,11150.0,23000.0,12150.0,29500.0,19400.0
2020-08-05,11150.0,23000.0,12150.0,29500.0,19650.0
2020-08-06,11200.0,24000.0,12150.0,25750.0,18500.0
2020-08-07,11200.0,24000.0,12150.0,25750.0,19000.0
2020-08-08,11200.0,24000.0,12150.0,25750.0,19000.0
2020-08-09,11200.0,24000.0,12150.0,25750.0,19000.0
2020-08-10,11050.0,24000.0,12150.0,27000.0,19500.0
2020-08-11,11050.0,23950.0,12150.0,25000.0,17150.0
2020-08-12,11050.0,23950.0,12150.0,25000.0,17150.0
2020-08-13,11050.0,23500.0,12250.0,27000.0,17000.0
2020-08-14,11050.0,23500.0,12250.0,27000.0,17000.0
2020-08-15,11050.0,23500.0,12250.0,27000.0,17000.0
2020-08-16,11050.0,23500.0,12250.0,27000.0,17000.0
2020-08-17,11050.0,23500.0,12250.0,27000.0,17250.0
2020-08-18,11050.0,23500.0,12250.0,27000.0,17250.0
2020-08-19,11050.0,23500.0,12250.0,27000.0,17250.0
2020-08-20,11050.0,23500.0,12000.0,25000.0,16250.0
2020-08-21,11050.0,23500.0,12000.0,25000.0,16500.0
2020-08-22,11050.0,23500.0,12000.0,25000.0,16500.0
2020-08-23,11050.0,23500.0,12000.0,25000.0,16500.0
2020-08-24,11050.0,23500.0,12000.0,24000.0,17000.0
2020-08-25,11050.0,22700.0,12000.0,24000.0,16400.0
2020-08-26,11050.0,22600.0,12000.0,24000.0,15650.0
2020-08-27,11050.0,22600.0,12000.0,25500.0,16750.0
2020-08-28,11050.0,22950.0,12000.0,26000.0,16750.0
2020-08-29,11050.0,22950.0,12000.0,26000.0,16750.0
2020-08-30,11050.0,22950.0,12000.0,26000.0,16750.0
2020-08-31,11050.0,22450.0,12000.0,26000.0,16000.0
2020-09-01,11050.0,22450.0,12000.0,28000.0,16350.0
2020-09-02,11050.0,23150.0,12000.0,29000.0,16500.0
2020-09-03,11050.0,22200.0,12000.0,29000.0,18000.0
2020-09-04,11050.0,21000.0,12000.0,29000.0,18000.0
2020-09-05,11050.0,21000.0,12000.0,29000.0,18000.0
2020-09-06,11050.0,21000.0,12000.0,29000.0,18000.0
2020-09-07,11050.0,21850.0,12000.0,29000.0,18150.0
2020-09-08,11050.0,21850.0,12000.0,29000.0,17150.0
2020-09-09,11050.0,21350.0,12000.0,29000.0,17750.0
2020-09-10,11050.0,21200.0,12000.0,27000.0,15750.0
2020-09-11,11050.0,21200.0,12000.0,27000.0,16000.0
2020-09-12,11050.0,21200.0,12000.0,27000.0,16000.0
2020-09-13,11050.0,21200.0,12000.0,27000.0,16000.0
2020-09-14,11050.0,20400.0,12000.0,25000.0,16150.0
2020-09-15,11050.0,20200.0,12000.0,26000.0,16750.0
2020-09-16,11050.0,20650.0,12000.0,27000.0,16900.0
2020-09-17,11050.0,20450.0,12000.0,27500.0,17150.0
2020-09-18,11050.0,20450.0,12000.0,27500.0,17150.0
2020-09-19,11050.0,20450.0,12000.0,27500.0,17150.0
2020-09-20,11050.0,20450.0,12000.0,27500.0,17150.0
2020-09-21,11050.0,21100.0,12000.0,28000.0,17400.0
2020-09-22,11050.0,21100.0,12000.0,27000.0,16750.0
2020-09-23,11050.0,21100.0,12000.0,27000.0,16900.0
2020-09-24,11050.0,20200.0,12000.0,25000.0,17150.0
2020-09-25,11050.0,20200.0,12000.0,25000.0,17400.0
2020-09-26,11050.0,20200.0,12000.0,25000.0,17400.0
2020-09-27,11050.0,20200.0,12000.0,25000.0,17400.0
2020-09-28,11050.0,20200.0,12000.0,25000.0,17400.0
2020-09-29,11050.0,20000.0,12000.0,26000.0,17500.0
2020-09-30,11050.0,20000.0,12000.0,26500.0,18500.0
2020-10-01,11050.0,19600.0,12000.0,27500.0,17200.0
2020-10-02,11050.0,20000.0,12000.0,28000.0,17000.0
2020-10-03,11050.0,20000.0,12000.0,28000.0,17000.0
2020-10-04,11050.0,20000.0,12000.0,28000.0,17000.0
2020-10-05,11050.0,20000.0,12000.0,28500.0,15900.0
2020-10-06,11050.0,20000.0,12000.0,26000.0,16250.0
2020-10-07,11050.0,20000.0,12000.0,25000.0,16400.0
2020-10-08,11050.0,20000.0,12000.0,24000.0,15750.0
2020-10-09,11050.0,20000.0,12000.0,25000.0,15500.0
2020-10-10,11050.0,20000.0,12000.0,25000.0,15500.0
2020-10-11,11050.0,20000.0,12000.0,25000.0,15500.0
2020-10-12,11050.0,20000.0,12000.0,26000.0,15900.0
2020-10-13,11050.0,21700.0,12000.0,27000.0,16500.0
2020-10-14,11050.0,22000.0,12000.0,27000.0,16500.0
2020-10-15,11050.0,22000.0,12000.0,28000.0,17650.0
2020-10-16,11050.0,22000.0,12000.0,27000.0,17250.0
2020-10-17,11050.0,22000.0,12000.0,27000.0,17250.0
2020-10-18,11050.0,22000.0,12000.0,27000.0,17250.0
2020-10-19,11050.0,22000.0,12000.0,27500.0,16150.0
2020-10-20,11050.0,22000.0,12000.0,27500.0,15900.0
2020-10-21,11050.0,22000.0,12000.0,27000.0,16000.0
2020-10-22,11050.0,22000.0,12650.0,27000.0,17400.0
2020-10-23,11050.0,22000.0,12650.0,27000.0,17150.0
2020-10-24,11050.0,22000.0,12650.0,27000.0,17150.0
2020-10-25,11050.0,22000.0,12650.0,27000.0,17150.0
2020-10-26,11050.0,22000.0,12650.0,27000.0,17150.0
2020-10-27,11050.0,22000.0,12650.0,27000.0,17150.0
2020-10-28,11050.0,22000.0,12650.0,27000.0,17150.0
2020-10-29,11050.0,21250.0,12650.0,30000.0,18400.0
2020-10-30,11050.0,21250.0,12650.0,30000.0,18400.0
2020-10-31,11050.0,21250.0,12650.0,30000.0,18400.0
2020-11-01,11050.0,21250.0,12650.0,30000.0,18400.0
2020-11-02,11050.0,21250.0,12650.0,31000.0,18750.0
2020-11-03,11050.0,21000.0,12650.0,31000.0,19250.0
2020-11-04,11050.0,21000.0,12650.0,31500.0,19400.0
2020-11-05,11050.0,22250.0,12650.0,31250.0,21500.0
2020-11-06,11050.0,22250.0,12650.0,31500.0,21400.0
2020-11-07,11050.0,22250.0,12650.0,31500.0,21400.0
2020-11-08,11050.0,22250.0,12650.0,31500.0,21400.0
2020-11-09,11050.0,23000.0,12650.0,32000.0,21750.0
2020-11-10,11050.0,23000.0,12650.0,32000.0,21900.0
2020-11-11,11050.0,23000.0,12650.0,33000.0,20650.0
2020-11-12,11050.0,24000.0,12650.0,32000.0,21750.0
2020-11-13,11050.0,24000.0,12650.0,32000.0,22150.0
2020-11-14,11050.0,24000.0,12650.0,32000.0,22150.0
2020-11-15,11050.0,24000.0,12650.0,32000.0,22150.0
2020-11-16,11050.0,24000.0,12650.0,32500.0,21250.0
2020-11-17,11050.0,24000.0,12650.0,32500.0,23150.0
2020-11-18,11050.0,24000.0,12650.0,32500.0,22750.0
2020-11-19,11050.0,24000.0,12500.0,32500.0,25150.0
2020-11-20,11050.0,24000.0,12500.0,32500.0,25900.0
2020-11-21,11050.0,24000.0,12500.0,32500.0,25900.0
2020-11-22,11050.0,24000.0,12500.0,32500.0,25900.0
2020-11-23,11050.0,24000.0,12500.0,32000.0,25400.0
2020-11-24,11050.0,24000.0,12500.0,32000.0,25650.0
2020-11-25,11050.0,24000.0,12500.0,32000.0,29250.0
2020-11-26,11050.0,24000.0,12500.0,32000.0,31450.0
2020-11-27,11050.0,24000.0,12500.0,32000.0,30150.0
2020-11-28,11050.0,24000.0,12500.0,32000.0,30150.0
2020-11-29,11050.0,24000.0,12500.0,32000.0,30150.0
2020-11-30,11050.0,24000.0,12500.0,30000.0,30900.0
2020-12-01,11050.0,24000.0,12500.0,30000.0,31000.0
2020-12-02,11050.0,24000.0,12500.0,30000.0,31250.0
2020-12-03,11050.0,25000.0,12500.0,31000.0,33250.0
2020-12-04,11050.0,25000.0,12500.0,31000.0,33250.0
2020-12-05,11050.0,25000.0,12500.0,31000.0,33250.0
2020-12-06,11050.0,25000.0,12500.0,31000.0,33250.0
2020-12-07,11050.0,25000.0,12500.0,31000.0,33250.0
2020-12-08,11050.0,25000.0,12500.0,31000.0,34650.0
2020-12-09,11050.0,25000.0,12500.0,31000.0,33750.0
2020-12-10,11050.0,27000.0,12500.0,32500.0,35750.0
2020-12-11,11050.0,27000.0,12500.0,33000.0,36250.0
2020-12-12,11050.0,27000.0,12500.0,33000.0,36250.0
2020-12-13,11050.0,27000.0,12500.0,33000.0,36250.0
2020-12-14,11050.0,27000.0,12500.0,33000.0,36500.0
2020-12-15,11050.0,27000.0,12500.0,32500.0,37000.0
2020-12-16,11050.0,27000.0,12500.0,32500.0,36900.0
2020-12-17,11050.0,27000.0,12500.0,33000.0,37400.0
2020-12-18,11050.0,27000.0,12500.0,33000.0,37400.0
2020-12-19,11050.0,27000.0,12500.0,33000.0,37400.0
2020-12-20,11050.0,27000.0,12500.0,33000.0,37400.0
2020-12-21,11050.0,27000.0,12500.0,33000.0,37650.0
2020-12-22,11050.0,27000.0,12500.0,33000.0,37650.0
2020-12-23,11050.0,27000.0,12500.0,33000.0,37650.0
2020-12-24,11050.0,24000.0,12000.0,32000.0,43000.0
2020-12-25,11050.0,24000.0,12500.0,32500.0,45500.0
2020-12-26,11050.0,24000.0,12500.0,32500.0,45500.0
2020-12-27,11050.0,24000.0,12500.0,32500.0,45500.0
2020-12-28,11050.0,24000.0,12500.0,32500.0,45500.0
2020-12-29,11050.0,24000.0,12500.0,32500.0,45500.0
2020-12-30,11050.0,24000.0,12500.0,32500.0,45500.0
2020-12-31,11050.0,22000.0,12750.0,32000.0,56400.0
2021-01-01,11050.0,22000.0,12750.0,32000.0,57150.0
2021-01-02,11050.0,22000.0,12750.0,32000.0,57150.0
2021-01-03,11050.0,22000.0,12750.0,32000.0,57150.0
2021-01-04,11100.0,23500.0,12750.0,32000.0,56000.0
2021-01-05,11100.0,23250.0,12750.0,32000.0,57150.0
2021-01-06,11100.0,22000.0,12750.0,32000.0,56750.0
2021-01-07,11100.0,23000.0,12750.0,32000.0,54400.0
2021-01-08,11100.0,23000.0,12750.0,32000.0,54250.0
2021-01-09,11100.0,23000.0,12750.0,32000.0,54250.0
2021-01-10,11100.0,23000.0,12750.0,32000.0,54250.0
2021-01-11,11100.0,23000.0,12750.0,32000.0,54000.0
2021-01-12,11100.0,22000.0,12750.0,32000.0,52900.0
2021-01-13,11100.0,22000.0,12750.0,32000.0,52250.0
2021-01-14,11100.0,21750.0,12500.0,30000.0,47750.0
2021-01-15,11100.0,22000.0,12500.0,30000.0,47650.0
2021-01-16,11100.0,22000.0,12500.0,30000.0,47650.0
2021-01-17,11100.0,22000.0,12500.0,30000.0,47650.0
2021-01-18,11100.0,21000.0,12500.0,30000.0,47250.0
2021-01-19,11100.0,21000.0,12500.0,30000.0,46750.0
2021-01-20,11100.0,21000.0,12500.0,30000.0,47000.0
2021-01-21,11100.0,20000.0,12500.0,32000.0,54150.0
2021-01-22,11100.0,20000.0,12500.0,32000.0,54000.0
2021-01-23,11100.0,20000.0,12500.0,32000.0,54000.0
2021-01-24,11100.0,20000.0,12500.0,32000.0,54000.0
2021-01-25,11100.0,20000.0,12500.0,31500.0,54000.0
2021-01-26,11100.0,20000.0,12500.0,31000.0,53000.0
2021-01-27,11100.0,20000.0,12500.0,30000.0,53250.0
2021-01-28,11100.0,20000.0,12500.0,30000.0,53900.0
2021-01-29,11100.0,20000.0,12500.0,30000.0,54400.0
2021-01-30,11100.0,20000.0,12500.0,30000.0,54400.0
2021-01-31,11100.0,20000.0,12500.0,30000.0,54400.0
2021-02-01,11100.0,20000.0,12500.0,30000.0,54650.0
2021-02-02,11100.0,21000.0,12500.0,30000.0,55000.0
2021-02-03,11100.0,21000.0,12500.0,30000.0,54150.0
2021-02-04,11100.0,23200.0,12500.0,31500.0,56500.0
2021-02-05,11100.0,24000.0,12500.0,32000.0,56750.0
2021-02-06,11100.0,24000.0,12500.0,32000.0,56750.0
2021-02-07,11100.0,24000.0,12500.0,32000.0,56750.0
2021-02-08,11100.0,24000.0,12500.0,32000.0,54750.0
2021-02-09,11100.0,24000.0,12500.0,32000.0,54250.0
2021-02-10,11100.0,24000.0,12500.0,32000.0,54250.0
2021-02-11,11100.0,24000.0,12500.0,32000.0,67000.0
2021-02-12,11100.0,24000.0,12500.0,32000.0,67000.0
2021-02-13,11100.0,24000.0,12500.0,32000.0,67000.0
2021-02-14,11100.0,24000.0,12500.0,32000.0,67000.0
2021-02-15,11100.0,24000.0,12500.0,30000.0,66650.0
2021-02-16,11100.0,24000.0,12500.0,30000.0,66000.0
2021-02-17,11100.0,24000.0,12500.0,30000.0,64750.0
2021-02-18,11100.0,24000.0,12500.0,28000.0,65400.0
2021-02-19,11100.0,24000.0,12500.0,28000.0,66000.0
2021-02-20,11100.0,24000.0,12500.0,28000.0,66000.0
2021-02-21,11100.0,24000.0,12500.0,28000.0,66000.0
2021-02-22,11100.0,24000.0,12500.0,30000.0,66900.0
2021-02-23,11100.0,24000.0,12500.0,30000.0,69000.0
2021-02-24,11100.0,24000.0,12500.0,30000.0,69650.0
2021-02-25,11100.0,24000.0,12500.0,30000.0,73000.0
2021-02-26,11100.0,22000.0,12500.0,30000.0,74250.0
2021-02-27,11100.0,22000.0,12500.0,30000.0,74250.0
2021-02-28,11100.0,22000.0,12500.0,30000.0,74250.0
2021-03-01,11100.0,22000.0,12500.0,31000.0,75000.0
2021-03-02,11100.0,22000.0,12500.0,32000.0,74400.0
2021-03-03,11100.0,22000.0,12500.0,32000.0,78000.0
2021-03-04,11100.0,22850.0,12500.0,30000.0,72500.0
2021-03-05,11100.0,23000.0,12500.0,30000.0,72500.0
2021-03-06,11100.0,23000.0,12500.0,30000.0,72500.0
2021-03-07,11100.0,23000.0,12500.0,30000.0,72500.0
2021-03-08,11100.0,23000.0,12500.0,30000.0,74650.0
2021-03-09,11100.0,23000.0,12500.0,30000.0,74650.0
2021-03-10,11100.0,23000.0,12500.0,32000.0,72650.0
2021-03-11,11100.0,22200.0,12650.0,31000.0,77500.0
2021-03-12,11100.0,23000.0,12650.0,31500.0,77500.0
2021-03-13,11100.0,23000.0,12650.0,31500.0,77500.0
2021-03-14,11100.0,23000.0,12650.0,31500.0,77500.0
2021-03-15,11100.0,22100.0,12650.0,32000.0,76150.0
2021-03-16,11100.0,22100.0,12650.0,32000.0,73900.0
2021-03-17,11100.0,22000.0,13150.0,32000.0,72650.0
2021-03-18,11100.0,21700.0,13150.0,30000.0,74500.0
2021-03-19,11100.0,21700.0,13150.0,30000.0,73750.0
2021-03-20,11100.0,21700.0,13150.0,30000.0,73750.0
2021-03-21,11100.0,21700.0,13150.0,30000.0,73750.0
2021-03-22,11100.0,21700.0,13150.0,30000.0,66900.0
2021-03-23,11100.0,21700.0,13150.0,31500.0,66900.0
2021-03-24,11100.0,21700.0,13150.0,31500.0,63750.0
2021-03-25,11100.0,20000.0,12650.0,33000.0,56150.0
2021-03-26,11100.0,20000.0,12650.0,33000.0,54750.0
2021-03-27,11100.0,20000.0,12650.0,33000.0,54750.0
2021-03-28,11100.0,20000.0,12650.0,33000.0,54750.0
2021-03-29,11100.0,20000.0,12650.0,33000.0,49400.0
2021-03-30,11100.0,20000.0,12650.0,33000.0,47500.0
2021-03-31,11100.0,20000.0,12650.0,33000.0,47500.0
2021-04-01,11100.0,21250.0,12650.0,35500.0,49500.0
2021-04-02,11100.0,21000.0,12650.0,36000.0,49000.0
2021-04-03,11100.0,21000.0,12650.0,36000.0,49000.0
2021-04-04,11100.0,21000.0,12650.0,36000.0,49000.0
2021-04-05,11100.0,21000.0,12650.0,37000.0,48500.0
2021-04-06,11100.0,22000.0,12650.0,37000.0,47650.0
2021-04-07,11100.0,24000.0,12650.0,37000.0,45900.0
2021-04-08,11100.0,24000.0,12650.0,38500.0,40250.0
2021-04-09,11100.0,24000.0,12650.0,38000.0,40750.0
2021-04-10,11100.0,24000.0,12650.0,38000.0,40750.0
2021-04-11,11100.0,24000.0,12650.0,38000.0,40750.0
2021-04-12,11100.0,24000.0,12650.0,38000.0,44900.0
2021-04-13,11100.0,24000.0,12650.0,38000.0,45150.0
2021-04-14,11100.0,24000.0,12650.0,37000.0,43650.0
2021-04-15,11100.0,23850.0,12650.0,35000.0,31150.0
2021-04-16,11100.0,24000.0,12650.0,35000.0,30900.0
2021-04-17,11100.0,24000.0,12650.0,35000.0,30900.0
2021-04-18,11100.0,24000.0,12650.0,35000.0,30900.0
2021-04-19,11100.0,23000.0,12650.0,35000.0,33750.0
2021-04-20,11100.0,23000.0,12650.0,35000.0,34150.0
2021-04-21,11100.0,23000.0,12650.0,35000.0,31400.0
2021-04-22,11100.0,22250.0,12650.0,32500.0,33150.0
2021-04-23,11100.0,22000.0,12650.0,32000.0,32900.0
2021-04-24,11100.0,22000.0,12650.0,32000.0,32900.0
2021-04-25,11100.0,22000.0,12650.0,32000.0,32900.0
2021-04-26,11100.0,22000.0,12650.0,32000.0,34750.0
2021-04-27,11100.0,22000.0,12650.0,32000.0,35000.0
2021-04-28,11100.0,22000.0,12650.0,32000.0,33150.0
2021-04-29,11100.0,21500.0,12650.0,34500.0,34750.0
2021-04-30,11100.0,21000.0,12650.0,35000.0,34750.0
2021-05-01,11100.0,21000.0,12650.0,35000.0,34750.0
2021-05-02,11100.0,21000.0,12650.0,35000.0,34750.0
2021-05-03,11100.0,21000.0,12650.0,35000.0,35000.0
2021-05-04,11100.0,21000.0,12650.0,35000.0,36250.0
2021-05-05,11100.0,21000.0,12650.0,36000.0,36250.0
2021-05-06,11100.0,22000.0,12650.0,35000.0,40500.0
2021-05-07,11100.0,22000.0,12650.0,35500.0,41650.0
2021-05-08,11100.0,22000.0,12650.0,35500.0,41650.0
2021-05-09,11100.0,22000.0,12650.0,35500.0,41650.0
2021-05-10,11100.0,22000.0,12650.0,35500.0,41650.0
2021-05-11,11100.0,22000.0,12650.0,35500.0,41650.0
2021-05-12,11100.0,22000.0,12650.0,35500.0,41650.0
2021-05-13,11100.0,21850.0,12650.0,38000.0,38150.0
2021-05-14,11100.0,22000.0,12650.0,38000.0,37650.0
2021-05-15,11100.0,22000.0,12650.0,38000.0,37650.0
2021-05-16,11100.0,22000.0,12650.0,38000.0,37650.0
2021-05-17,11100.0,22000.0,12650.0,37000.0,33650.0
2021-05-18,11100.0,22000.0,12650.0,37000.0,33250.0
2021-05-19,11100.0,22000.0,12650.0,36000.0,34650.0
2021-05-20,11100.0,22000.0,12650.0,35000.0,30750.0
2021-05-21,11100.0,22000.0,12650.0,35000.0,30750.0
2021-05-22,11100.0,22000.0,12650.0,35000.0,30750.0
2021-05-23,11100.0,22000.0,12650.0,35000.0,30750.0
2021-05-24,11100.0,22000.0,12650.0,35000.0,30750.0
2021-05-25,11100.0,22000.0,12650.0,35000.0,29250.0
2021-05-26,11100.0,22000.0,12650.0,34000.0,28650.0
2021-05-27,11100.0,22500.0,12650.0,31000.0,30250.0
2021-05-28,11100.0,22500.0,12650.0,31000.0,30250.0
2021-05-29,11100.0,22500.0,12650.0,31000.0,30250.0
2021-05-30,11100.0,22500.0,12650.0,31000.0,30250.0
2021-05-31,11100.0,22000.0,12650.0,31500.0,30000.0
2021-06-01,11100.0,22000.0,12650.0,32000.0,30250.0
2021-06-02,11100.0,23000.0,12650.0,32000.0,28000.0
2021-06-03,11100.0,23000.0,12650.0,30000.0,28250.0
2021-06-04,11100.0,23000.0,12650.0,30000.0,28150.0
2021-06-05,11100.0,23000.0,12650.0,30000.0,28150.0
2021-06-06,11100.0,23000.0,12650.0,30000.0,28150.0
2021-06-07,11100.0,23000.0,12650.0,30000.0,26900.0
2021-06-08,11100.0,23000.0,12650.0,30000.0,26650.0
2021-06-09,11100.0,23000.0,12650.0,29500.0,26650.0
2021-06-10,11100.0,23200.0,12650.0,32000.0,28500.0
2021-06-11,11100.0,23200.0,12650.0,32000.0,27900.0
2021-06-12,11100.0,23200.0,12650.0,32000.0,27900.0
2021-06-13,11100.0,23200.0,12650.0,32000.0,27900.0
2021-06-14,11100.0,23200.0,12650.0,32000.0,29900.0
2021-06-15,11100.0,23200.0,12650.0,32000.0,29900.0
2021-06-16,11100.0,23100.0,12650.0,32000.0,29900.0
2021-06-17,11100.0,22850.0,12450.0,30000.0,33400.0
2021-06-18,11100.0,22200.0,12450.0,30000.0,33650.0
2021-06-19,11100.0,22200.0,12450.0,30000.0,33650.0
2021-06-20,11100.0,22200.0,12450.0,30000.0,33650.0
2021-06-21,10600.0,22200.0,12450.0,30000.0,36650.0
2021-06-22,10600.0,22200.0,12450.0,30000.0,36900.0
2021-06-23,10600.0,22200.0,12450.0,30000.0,39250.0
2021-06-24,10600.0,22200.0,12500.0,28000.0,37750.0
2021-06-25,10600.0,22200.0,12500.0,28500.0,38000.0
2021-06-26,10600.0,22200.0,12500.0,28500.0,38000.0
2021-06-27,10600.0,22200.0,12500.0,28500.0,38000.0
2021-06-28,10600.0,22200.0,12500.0,28500.0,38000.0
2021-06-29,10600.0,22200.0,12500.0,28500.0,38000.0
2021-06-30,10600.0,22200.0,12500.0,27000.0,38000.0
2021-07-01,10600.0,21700.0,13000.0,29000.0,40150.0
2021-07-02,10600.0,21700.0,13000.0,29500.0,40150.0
2021-07-03,10600.0,21700.0,13000.0,29500.0,40150.0
2021-07-04,10600.0,21700.0,13000.0,29500.0,40150.0
2021-07-05,10550.0,22000.0,13000.0,29500.0,44250.0
2021-07-06,10550.0,22000.0,13000.0,29000.0,44750.0
2021-07-07,10550.0,22000.0,13000.0,30000.0,44750.0
2021-07-08,10550.0,21600.0,13000.0,26500.0,45500.0
2021-07-09,10550.0,21600.0,13000.0,26500.0,45150.0
2021-07-10,10550.0,21600.0,13000.0,26500.0,45150.0
2021-07-11,10550.0,21600.0,13000.0,26500.0,45150.0
2021-07-12,10550.0,21600.0,13000.0,25500.0,43900.0
2021-07-13,10550.0,21750.0,13000.0,26000.0,43650.0
2021-07-14,10550.0,21750.0,13000.0,26000.0,43400.0
2021-07-15,10550.0,22750.0,13000.0,27000.0,41250.0
2021-07-16,10550.0,22750.0,13000.0,27000.0,41250.0
2021-07-17,10550.0,22750.0,13000.0,27000.0,41250.0
2021-07-18,10550.0,22750.0,13000.0,27000.0,41250.0
2021-07-19,10350.0,23000.0,13000.0,26000.0,41500.0
2021-07-20,10350.0,23000.0,13000.0,26000.0,42000.0
2021-07-21,10350.0,23000.0,13000.0,26000.0,41150.0
2021-07-22,10350.0,24000.0,13100.0,25000.0,39000.0
2021-07-23,10350.0,23000.0,13100.0,25000.0,38750.0
2021-07-24,10350.0,23000.0,13100.0,25000.0,38750.0
2021-07-25,10350.0,23000.0,13100.0,25000.0,38750.0
2021-07-26,10350.0,23000.0,13100.0,26000.0,37000.0
2021-07-27,10350.0,23000.0,13100.0,26000.0,36900.0
2021-07-28,10350.0,23000.0,13100.0,26000.0,33500.0
2021-07-29,10350.0,23200.0,13000.0,30000.0,29900.0
